SessionID,UserID,UserName,StepIndex,InteractionType,ObjectName,RelativeTime,StartTime,EndTime,Duration,InteractionInterval,ObjectPosX,ObjectPosY,ObjectPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftHandPosX,LeftHandPosY,LeftHandPosZ,LeftHandRotX,LeftHandRotY,LeftHandRotZ,LeftHandRotW,RightHandPosX,RightHandPosY,RightHandPosZ,RightHandRotX,RightHandRotY,RightHandRotZ,RightHandRotW,GazeDirX,GazeDirY,GazeDirZ,DistanceToObject,HeadVelocity,LeftHandVelocity,RightHandVelocity,SpeedTier
6943,1,Abbey,0,GazeExit,Eyetarget9,0,-0.132492,0,0.132492,0,0.6,1.65,1.52,0.131414,1.76073,-0.015224,0.054428,0.15411,0.0071,0.986528,0,0,0,0,0,0,1,0.404885,-0.147774,0.122327,-0.660559,0.334144,0.444384,0.504512,0.30484,-0.105201,0.946576,1.608958,6.475907,17.22244,30.85394,fast
6943,1,Abbey,1,GazeExit,Eyetarget9,1.499603,0.867416,1.499603,0.632187,0,0.6,1.65,1.52,0.150158,1.764166,-0.005082,0.035249,0.161767,0.010266,0.986146,0,0,0,0,0,0,1,0.422403,-0.14364,0.134976,-0.66036,0.352261,0.438327,0.497701,0.319775,-0.0662,0.945178,1.594135,0.651495,13.52134,0.663929,medium
6943,1,Abbey,2,GazeExit,Eyetarget9,3.200745,2.434113,3.200745,0.766632,1.701141,0.6,1.65,1.52,0.135062,1.758455,-0.003544,0.054311,0.136794,0.011646,0.989041,0,0,0,0,0,0,1,0.384819,-0.148733,0.141453,-0.685852,0.285782,0.450347,0.495101,0.271855,-0.104245,0.956676,1.596595,0.523224,15.04308,1.241741,medium
6943,1,Abbey,3,GazeExit,Eyetarget9,4.067062,3.367737,4.067062,0.699326,0.866318,0.6,1.65,1.52,0.132005,1.767197,-0.008068,0.021325,0.143412,0.021399,0.989202,0,0,0,0,0,0,1,0.305351,-0.170588,0.143726,-0.727539,0.197521,0.351664,0.554982,0.28464,-0.036052,0.957956,1.602419,0.306475,12.96872,2.451682,slow
6943,1,Abbey,4,GazeExit,EyeTarget10,4.466965,4.433228,4.466965,0.033737,0.399902,0.23,2.02,1.52,0.108016,1.792288,-0.013108,-0.097088,0.012118,0.009089,0.995161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.022354,0.193456,0.980854,1.554719,1.039634,11.20766,11.20766,medium
6943,1,Abbey,5,GazeExit,EyeTarget1,4.966324,4.899216,4.966324,0.067108,0.499359,-0.37,2.16,1.52,0.078631,1.79265,-0.03411,-0.109571,-0.172534,0.022786,0.978625,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.342686,0.206595,0.916453,1.658757,1.067589,0,0,medium
6943,1,Abbey,6,GazeExit,EyeTarget1,5.539063,5.500854,5.539063,0.038208,0.572739,-0.37,2.16,1.52,0.096124,1.793251,-0.032045,-0.121494,-0.076615,0.020493,0.989419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.156588,0.237277,0.958739,1.661512,0.461287,0,0,medium
6943,1,Abbey,7,GazeExit,EyeTarget1,7.6996,7.666061,7.6996,0.033539,2.160538,-0.37,2.16,1.52,0.090778,1.794375,-0.044011,-0.114785,-0.082438,0.027391,0.989585,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.169448,0.222663,0.960057,1.670966,0.392193,0,0,slow
6943,1,Abbey,8,GazeExit,EyeTarget10,7.967133,7.932602,7.967133,0.034531,0.267532,0.23,2.02,1.52,0.122465,1.779483,-0.034369,-0.052053,0.071706,0.019828,0.995869,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.140755,0.106519,0.984298,1.576539,1.051822,0,0,medium
6943,1,Abbey,9,GazeExit,Eyetarget9,11.30066,10.96606,11.30066,0.334595,3.333527,0.6,1.65,1.52,0.147137,1.766,-0.002508,0.022154,0.157447,0.010779,0.98722,0,0,0,0,0,0,1,0.302359,-0.210442,0.134415,-0.666573,0.231446,0.364422,0.60771,0.311348,-0.040347,0.949439,1.592662,1.272132,0,11.73974,fast
6943,1,Abbey,10,GazeExit,Eyetarget9,11.86708,11.5336,11.86708,0.333481,0.566422,0.6,1.65,1.52,0.138563,1.756872,-0.002528,0.050538,0.123117,0.008494,0.991068,0,0,0,0,0,0,1,0.311179,-0.200825,0.130833,-0.631506,0.266583,0.366283,0.629262,0.244892,-0.098082,0.964576,1.594502,0.373012,11.68064,0.403061,slow
6943,1,Abbey,11,GazeExit,Eyetarget9,11.99992,11.96849,11.99992,0.031433,0.132843,0.6,1.65,1.52,0.142246,1.767846,-0.002905,0.022308,0.133726,0.012604,0.990687,0,0,0,0,0,0,1,0.309178,-0.20081,0.130399,-0.648292,0.255728,0.355207,0.623016,0.265523,-0.040829,0.96324,1.594574,0.368425,12.49571,0.065132,slow
6943,1,Abbey,12,GazeExit,Eyetarget9,12.77072,12.66721,12.77072,0.103516,0.770798,0.6,1.65,1.52,0.13292,1.769305,-0.021679,0.015252,0.13772,0.012397,0.990276,0,0,0,0,0,0,1,0.345823,-0.043431,0.169312,-0.719224,0.20865,0.477652,0.459382,0.273139,-0.026793,0.961601,1.615293,0.599085,11.14867,4.738544,medium
6943,1,Abbey,13,GazeExit,Eyetarget9,13.93504,13.46683,13.93504,0.468216,1.164322,0.6,1.65,1.52,0.128312,1.76479,-0.01372,0.029717,0.130635,0.01015,0.990933,0,0,0,0,0,0,1,0.326804,-0.151423,0.163344,-0.621228,0.209579,0.492802,0.572101,0.259505,-0.056242,0.964103,1.608714,0.295536,11.17788,3.167882,slow
6943,1,Abbey,14,GazeExit,Eyetarget9,15.00171,14.56816,15.00171,0.433548,1.066666,0.6,1.65,1.52,0.124969,1.766886,-0.01166,0.020066,0.136769,0.013201,0.990312,0,0,0,0,0,0,1,0.321459,-0.135493,0.161113,-0.667435,0.222089,0.485085,0.519519,0.271419,-0.036131,0.961783,1.607886,0.140964,12.5253,0.536824,slow
6943,1,Abbey,15,GazeExit,Eyetarget9,15.10364,15.06874,15.10364,0.034897,0.101929,0.6,1.65,1.52,0.124605,1.765931,-0.011989,0.025367,0.134437,0.011406,0.990532,0,0,0,0,0,0,1,0.320991,-0.135446,0.159643,-0.661966,0.231105,0.479997,0.527252,0.266906,-0.047187,0.962567,1.608238,0.030742,11.00992,0.044205,slow
6943,1,Abbey,16,GazeExit,Eyetarget9,15.19965,15.16783,15.19965,0.031815,0.096008,0.6,1.65,1.52,0.124095,1.76603,-0.012173,0.02646,0.133817,0.012101,0.990579,0,0,0,0,0,0,1,0.31946,-0.135917,0.158494,-0.661484,0.229698,0.482481,0.526204,0.265752,-0.049184,0.962786,1.608571,0.017343,12.0489,0.061998,slow
6943,1,Abbey,17,GazeExit,Eyetarget9,15.30109,15.26796,15.30109,0.033127,0.10144,0.6,1.65,1.52,0.123601,1.766664,-0.013393,0.033877,0.130162,0.012056,0.99084,0,0,0,0,0,0,1,0.31605,-0.137104,0.158032,-0.666679,0.209147,0.486647,0.524377,0.258757,-0.063995,0.96382,1.609925,0.044102,11.51926,0.109885,slow
6943,1,Abbey,18,GazeExit,Eyetarget9,15.99992,15.50011,15.99992,0.499817,0.698837,0.6,1.65,1.52,0.124362,1.760599,-0.012813,0.048788,0.132772,0.009136,0.989903,0,0,0,0,0,0,1,0.31483,-0.137399,0.154626,-0.679723,0.220566,0.477454,0.511238,0.263754,-0.094165,0.959983,1.60872,0.195,12.03699,0.115282,slow
6943,1,Abbey,19,GazeExit,Eyetarget9,16.20023,16.16849,16.20023,0.031738,0.200302,0.6,1.65,1.52,0.125022,1.76008,-0.011668,0.049725,0.134642,0.009448,0.989601,0,0,0,0,0,0,1,0.315075,-0.138673,0.153906,-0.684605,0.22078,0.476058,0.505906,0.267424,-0.095871,0.958798,1.607398,0.044739,11.86868,0.04674,slow
6943,1,Abbey,20,GazeExit,Eyetarget9,16.30025,16.23503,16.30025,0.065216,0.100021,0.6,1.65,1.52,0.12506,1.758927,-0.010572,0.048904,0.135025,0.009503,0.989589,0,0,0,0,0,0,1,0.315395,-0.139123,0.15363,-0.683932,0.22409,0.477548,0.503953,0.268168,-0.094224,0.958753,1.606264,0.049777,11.79769,0.019321,slow
6943,1,Abbey,21,GazeExit,EyeTarget3,23.70103,23.57158,23.70103,0.129456,7.400787,-1.24,1.73,1.52,0.047962,1.771451,-0.015289,-0.017814,-0.340588,0.035025,0.939391,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.641138,0.00961,0.767365,2.004415,2.283621,11.01384,11.01384,fast
6943,1,Abbey,22,GazeExit,EyeTarget10,30.50006,30.46686,30.50006,0.033203,6.799026,0.23,2.02,1.52,0.1001,1.787158,-0.026885,-0.081635,0.008673,0.035079,0.996007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.01155,0.163227,0.986521,1.569695,1.676687,0,0,fast
6943,1,Abbey,23,GazeExit,EyeTarget2,31.26733,31.06799,31.26733,0.199341,0.767273,-0.87,2.07,1.52,0.052243,1.791392,-0.051692,-0.100529,-0.269309,0.028533,0.957368,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.521392,0.177118,0.834733,1.843467,1.585884,0,0,fast
6943,1,Abbey,24,GazeExit,EyeTarget2,34.86751,31.63339,34.86751,3.234116,3.600174,-0.87,2.07,1.52,0.052293,1.783395,-0.043188,-0.069329,-0.264174,0.020654,0.961758,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.511007,0.122443,0.850811,1.837477,0.336407,0,0,slow
6943,1,Abbey,25,GazeExit,EyeTarget3,45.83308,45.69902,45.83308,0.134064,10.96558,-1.24,1.73,1.52,0.01563,1.771403,-0.055501,-0.028873,-0.326011,0.055504,0.943294,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.618253,0.018282,0.785767,2.015074,1.196819,0,0,medium
6943,1,Abbey,26,GazeExit,EyeTarget2,50.13316,50.09978,50.13316,0.033386,4.300079,-0.87,2.07,1.52,0.006973,1.787724,-0.066004,-0.102428,-0.223228,0.053027,0.967918,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.442995,0.17461,0.879356,1.834167,0.636844,0,0,medium
6943,1,Abbey,27,GazeExit,EyeTarget2,50.29973,50.26671,50.29973,0.03302,0.166565,-0.87,2.07,1.52,0.009662,1.792883,-0.072131,-0.106623,-0.231646,0.056002,0.965316,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.459166,0.179904,0.869943,1.839968,0.255827,0,0,slow
6943,1,Abbey,28,GazeExit,EyeTarget1,52.99886,52.96758,52.99886,0.031281,2.699127,-0.37,2.16,1.52,0.025805,1.795539,-0.063358,-0.135023,-0.109077,0.026937,0.984452,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.222036,0.25997,0.939742,1.672278,0.593388,0,0,medium
6943,1,Abbey,29,GazeExit,EyeTarget1,55.69957,55.59901,55.69957,0.100555,2.700714,-0.37,2.16,1.52,0.028409,1.785491,-0.062257,-0.091954,-0.124749,0.036274,0.987252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.252989,0.172513,0.951964,1.674074,0.313081,0,0,slow
6943,1,Abbey,30,GazeExit,EyeTarget7,57.99922,57.96608,57.99922,0.033142,2.299652,0.19,0.92,1.52,0.062093,1.715535,-0.017456,0.219808,0.027508,0.0423,0.974238,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.072195,-0.425963,0.901856,1.735801,2.7033,0,0,fast
6943,1,Abbey,31,GazeExit,EyeTarget3,63.99904,62.63268,63.99904,1.366364,5.999817,-1.24,1.73,1.52,-0.001639,1.767104,-0.061227,0.003016,-0.311981,0.026054,0.949727,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.592435,-0.021986,0.805318,2.008779,2.797393,0,0,fast
6943,1,Abbey,32,GazeExit,EyeTarget6,68.99916,68.93297,68.99916,0.066193,5.000122,-0.36,0.81,1.52,-0.005424,1.706883,-0.038989,0.245047,-0.10222,0.07483,0.961199,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159833,-0.486377,0.859006,1.833186,1.97595,0,0,fast
6943,1,Abbey,33,GazeExit,EyeTarget1,75.5002,75.46651,75.5002,0.033691,6.501038,-0.37,2.16,1.52,-0.016251,1.787029,-0.074272,-0.110893,-0.14496,0.044959,0.982175,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.294723,0.204798,0.933379,1.675097,2.619737,0,0,fast
6943,1,Abbey,34,GazeExit,EyeTarget1,75.93303,75.89964,75.93303,0.033386,0.432831,-0.37,2.16,1.52,-0.015758,1.782768,-0.064704,-0.09111,-0.107798,0.060284,0.988152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.224027,0.167063,0.960157,1.667056,0.314144,0,0,slow
6943,1,Abbey,35,GazeExit,EyeTarget1,76.36662,76.33299,76.36662,0.03363,0.433594,-0.37,2.16,1.52,-0.002581,1.788388,-0.065513,-0.109355,-0.123025,0.048266,0.985179,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.252959,0.203593,0.945813,1.669414,0.426609,0,0,medium
6943,1,Abbey,36,GazeExit,EyeTarget1,76.79915,76.63341,76.79915,0.165741,0.432526,-0.37,2.16,1.52,-0.000876,1.788619,-0.070866,-0.107695,-0.121937,0.049113,0.985455,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.250904,0.20028,0.947067,1.674823,0.17312,0,0,slow
6943,1,Abbey,37,GazeExit,EyeTarget1,77.93291,77.86644,77.93291,0.066467,1.133759,-0.37,2.16,1.52,0.000491,1.788229,-0.064159,-0.106065,-0.08457,0.048314,0.989578,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.177627,0.201747,0.963196,1.668843,0.205491,0,0,slow
6943,1,Abbey,38,GazeExit,EyeTarget5,80.23289,80.1993,80.23289,0.0336,2.299988,-0.87,0.94,1.52,-0.051701,1.722214,-0.060055,0.166263,-0.243617,0.101219,0.950138,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.429282,-0.365263,0.826015,1.943719,2.506225,0,0,fast
6943,1,Abbey,39,GazeExit,Eyetarget9,90.39919,90.36681,90.39919,0.032379,10.16629,0.6,1.65,1.52,0.058358,1.756063,-0.080675,0.065003,0.158052,0.01566,0.985165,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.31345,-0.123127,0.941589,1.693159,3.613032,0,0,fast
6943,1,Abbey,40,GazeExit,Eyetarget9,92.59944,90.86699,92.59944,1.732452,2.200256,0.6,1.65,1.52,0.066953,1.758141,-0.053702,0.051592,0.150327,0.02411,0.986995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.299231,-0.094593,0.94948,1.665044,0.918691,0,0,medium
6943,1,Abbey,41,GazeExit,Eyetarget9,92.66734,92.63277,92.66734,0.034576,0.067902,0.6,1.65,1.52,0.067218,1.75815,-0.053533,0.052549,0.150994,0.024756,0.986827,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.300612,-0.096238,0.948879,1.6648,0.009078,0,0,slow
6943,1,Abbey,42,GazeExit,Eyetarget9,92.83409,92.73308,92.83409,0.101013,0.166748,0.6,1.65,1.52,0.067116,1.758234,-0.053032,0.051265,0.149687,0.024583,0.987098,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.298031,-0.093847,0.949932,1.664365,0.014832,0,0,slow
6943,1,Abbey,43,GazeExit,Eyetarget4,97.19969,97.03331,97.19969,0.166382,4.365601,-1.25,1.25,1.52,-0.077641,1.739846,-0.062375,0.091411,-0.307123,0.069156,0.944742,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.567661,-0.215199,0.794639,2.029356,4.620458,0,0,fast
6943,1,Abbey,44,GazeExit,EyeTarget2,102.5003,102.3682,102.5003,0.13205,5.300568,-0.87,2.07,1.52,-0.043192,1.783577,-0.076635,-0.101597,-0.217319,0.014142,0.970696,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.424775,0.191093,0.884901,1.820684,1.804584,0,0,fast
6943,1,Abbey,45,GazeExit,EyeTarget1,105.3338,105.2337,105.3338,0.100006,2.833496,-0.37,2.16,1.52,-0.014561,1.789016,-0.100787,-0.126305,-0.082947,0.026194,0.98817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.170548,0.245276,0.954334,1.70027,1.118949,0,0,medium
6943,1,Abbey,46,GazeExit,EyeTarget6,110.0332,109.9686,110.0332,0.064606,4.699493,-0.36,0.81,1.52,0.08514,1.699122,-0.026628,0.222284,-0.143839,0.058486,0.962538,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.250899,-0.44474,0.8598,1.83868,4.614252,0,0,fast
6943,1,Abbey,47,GazeExit,EyeTarget8,126.5998,126.5672,126.5998,0.032623,16.56653,0.5,1.21,1.52,0.167726,1.713316,-0.074241,0.167226,0.100627,-0.032167,0.980242,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.18652,-0.334317,0.92382,1.704505,2.953602,0,0,fast
6943,1,Abbey,48,GazeExit,Eyetarget9,129.7334,129.6338,129.7334,0.099518,3.133575,0.6,1.65,1.52,0.138369,1.761083,-0.054378,0.023521,0.126669,0.013166,0.991579,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.251823,-0.04331,0.966804,1.644418,1.781287,0,0,fast
6943,1,Abbey,49,GazeExit,Eyetarget9,129.8329,129.7676,129.8329,0.065308,0.099518,0.6,1.65,1.52,0.139755,1.756361,-0.054614,0.039313,0.123069,0.011443,0.991553,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.244958,-0.075146,0.966617,1.643943,0.147501,0,0,slow
6943,1,Abbey,50,GazeExit,Eyetarget9,130.3994,130.1335,130.3994,0.265839,0.566498,0.6,1.65,1.52,0.146847,1.755427,-0.059426,0.049259,0.124959,0.014673,0.99083,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.249072,-0.093947,0.963918,1.646526,0.266143,0,0,slow
6943,1,Abbey,51,GazeExit,EyeTarget7,130.8328,130.7328,130.8328,0.100037,0.433472,0.19,0.92,1.52,0.119737,1.709017,-0.053368,0.237089,-0.006208,0.023081,0.971194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.001114,-0.460805,0.887501,1.761525,1.615698,0,0,fast
6943,1,Abbey,52,HeadPick,HeadTask,170.4652,170.4652,170.4652,0,39.63239,-2.3,1.7,2,-0.001629,1.771775,-0.033041,-0.03482,-0.412902,0.029324,0.909637,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.753224,0.039132,0.6566,3.069351,4.460609,0,0,fast
6943,1,Abbey,53,HeadBurst,HeadTask,170.6673,170.4652,170.6673,0.202026,0.202026,-2.320107,1.569565,1.982801,-0.019505,1.767007,-0.037238,-0.015236,-0.415612,0.03587,0.908707,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.756432,-0.002126,0.654069,3.067949,0.554406,0,0,medium
6943,1,Abbey,54,HeadBurst,HeadTask,170.8994,170.4652,170.8994,0.434204,0.232178,-2.266507,1.597836,2.055789,-0.028385,1.768138,-0.038179,-0.021413,-0.396519,0.030096,0.917283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.728729,0.015415,0.684629,3.069674,0.271773,0,0,slow
6943,1,Abbey,55,HeadBurst,HeadTask,171.1333,170.4652,171.1333,0.668121,0.233917,-2.101214,1.747987,2.222444,-0.02596,1.77159,-0.040027,-0.040336,-0.365001,0.025715,0.929777,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.680814,0.056235,0.730294,3.07018,0.135641,0,0,slow
6943,1,Abbey,56,HeadBurst,HeadTask,171.5336,170.4652,171.5336,1.068329,0.400208,-2.096002,1.927539,2.226552,-0.028035,1.776798,-0.035162,-0.062199,-0.349724,0.01867,0.934599,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.656026,0.103203,0.747649,3.068315,0.220786,0,0,slow
6943,1,Abbey,57,HeadBurst,HeadTask,171.9662,170.4652,171.9662,1.500977,0.432648,-2.046314,1.918658,2.280647,-0.035486,1.774717,-0.032509,-0.062389,-0.348235,0.020028,0.935115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.653777,0.102733,0.749681,3.068361,0.245561,0,0,slow
6943,1,Abbey,58,HeadPlace,HeadTarget,184.8058,170.4652,184.8058,14.34058,12.8396,0.82,2.76,2.5,0.137684,1.805606,-0.291779,-0.191065,0.119063,0.022351,0.974073,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.22341,0.377544,0.898637,3.028275,8.24521,0,0,fast
6943,1,Abbey,59,HeadBurst,HeadTask,185.033,184.8058,185.033,0.227203,0.227203,0.845453,2.783425,2.530251,0.128122,1.811049,-0.293694,-0.212192,0.118765,0.024196,0.969683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.22006,0.417265,0.881739,3.071602,0.340921,0,0,slow
6943,1,Abbey,60,HeadBurst,HeadTask,185.2663,184.8058,185.2663,0.460541,0.233337,0.845453,2.783425,2.530251,0.120095,1.810744,-0.29084,-0.206828,0.129557,0.027904,0.96936,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.239632,0.408212,0.880874,3.070962,0.255793,0,0,slow
6943,1,Abbey,61,HeadBurst,HeadTask,185.4676,184.8058,185.4676,0.661774,0.201233,0.845453,2.783425,2.530251,0.117248,1.810294,-0.289248,-0.200954,0.131473,0.025229,0.97041,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.245026,0.39665,0.884664,3.070316,0.097693,0,0,slow
6943,1,Abbey,62,HeadPick,HeadTask,185.6692,185.6692,185.6692,0,0.20163,0.845453,2.783425,2.530251,0.11576,1.808819,-0.286475,-0.189682,0.12769,0.024551,0.973198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.239221,0.375465,0.895433,3.068591,0.096002,0,0,slow
6943,1,Abbey,63,HeadBurst,HeadTask,185.9006,184.8058,185.9006,1.094757,0.231354,0.815527,2.778189,2.541325,0.113143,1.80814,-0.28271,-0.185664,0.123061,0.026751,0.97451,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.229914,0.368448,0.90077,3.067492,0.137703,0,0,slow
6943,1,Abbey,64,HeadBurst,HeadTask,186.1351,185.6692,186.1351,0.465912,0.234558,0.839315,2.648232,2.581701,0.112852,1.806354,-0.277721,-0.167458,0.126019,0.024596,0.977483,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.238124,0.333573,0.912155,3.068028,0.150685,0,0,slow
6943,1,Abbey,65,HeadBurst,HeadTask,186.3016,184.8058,186.3016,1.495789,0.166473,0.807244,2.701406,2.575918,0.113406,1.80678,-0.275388,-0.176454,0.122653,0.022861,0.97637,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.231441,0.350177,0.907641,3.067852,0.07327,0,0,slow
6943,1,Abbey,66,HeadBurst,HeadTask,186.367,185.6692,186.367,0.697754,0.065369,0.840604,2.69893,2.568877,0.110675,1.806892,-0.275716,-0.174805,0.124609,0.023831,0.976396,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.235004,0.347296,0.907832,3.06924,0.083797,0,0,slow
6943,1,Abbey,67,HeadBurst,HeadTask,186.769,185.6692,186.769,1.099823,0.402069,0.825333,2.756005,2.553488,0.11327,1.808153,-0.276834,-0.183605,0.12528,0.024939,0.974665,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.235054,0.364155,0.901189,3.068579,0.090468,0,0,slow
6943,1,Abbey,68,HeadBurst,HeadTask,187.1694,185.6692,187.1694,1.500153,0.40033,0.820206,2.745047,2.557247,0.114849,1.808055,-0.278656,-0.182844,0.122308,0.024256,0.975203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.229679,0.362554,0.903218,3.068848,0.070245,0,0,slow
6943,1,Abbey,69,HeadPlace,HeadTarget1,193.3693,185.6692,193.3693,7.700073,6.199921,0.8,1.81,2.5,0.062096,1.772228,-0.44049,-0.037263,0.126447,0.029645,0.99083,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.248365,0.081341,0.965245,3.031899,4.948996,0,0,fast
6943,1,Abbey,70,HeadPick,HeadTask,193.4005,193.4005,193.4005,0,0.03125,0.814488,1.831949,2.533832,0.064054,1.771604,-0.443368,-0.035183,0.126395,0.028632,0.990942,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.248485,0.076967,0.965573,3.070914,0.113119,0,0,slow
6943,1,Abbey,71,HeadBurst,HeadTask,193.5696,193.3693,193.5696,0.200317,0.169067,0.815683,1.813028,2.521706,0.066866,1.771481,-0.45849,-0.035994,0.125593,0.025581,0.991099,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.247108,0.077773,0.965862,3.073113,0.43301,0,0,medium
6943,1,Abbey,72,HeadBurst,HeadTask,193.6337,193.4005,193.6337,0.233215,0.064148,0.809954,1.835275,2.518108,0.068352,1.771243,-0.463319,-0.037588,0.125655,0.023327,0.991087,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.247317,0.080369,0.965596,3.072943,0.151807,0,0,slow
6943,1,Abbey,73,HeadBurst,HeadTask,193.8,193.3693,193.8,0.430695,0.166229,0.809224,1.837527,2.508363,0.067958,1.771904,-0.472065,-0.038754,0.124844,0.019393,0.99123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.245995,0.08167,0.965824,3.071927,0.275986,0,0,slow
6943,1,Abbey,74,HeadBurst,HeadTask,193.8668,193.4005,193.8668,0.466248,0.066803,0.805376,1.848211,2.506895,0.066969,1.771961,-0.473155,-0.03979,0.123706,0.019866,0.991322,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.243684,0.083805,0.966227,3.071117,0.043949,0,0,slow
6943,1,Abbey,75,HeadBurst,HeadTask,194.0001,193.3693,194.0001,0.630859,0.133362,0.801177,1.84314,2.506716,0.064687,1.770543,-0.474044,-0.036022,0.123951,0.021673,0.991397,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.244208,0.076797,0.966677,3.071257,0.088755,0,0,slow
6943,1,Abbey,76,HeadBurst,HeadTask,194.4003,193.3693,194.4003,1.031006,0.400147,0.798811,1.79499,2.509602,0.065706,1.7696,-0.472267,-0.029875,0.123933,0.023546,0.991561,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.244368,0.065083,0.967496,3.07077,0.071754,0,0,slow
6943,1,Abbey,77,HeadBurst,HeadTask,194.5008,193.4005,194.5008,1.100311,0.100555,0.804719,1.801047,2.509082,0.066849,1.769418,-0.471439,-0.031181,0.124975,0.022452,0.991416,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.246404,0.067438,0.966818,3.070661,0.042972,0,0,slow
6943,1,Abbey,78,HeadBurst,HeadTask,194.8338,193.3693,194.8338,1.464478,0.332916,0.798969,1.749568,2.513061,0.067583,1.769086,-0.469207,-0.024207,0.125727,0.021699,0.991532,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.248275,0.053461,0.967213,3.070705,0.070126,0,0,slow
6943,1,Abbey,79,HeadBurst,HeadTask,194.901,193.4005,194.901,1.500427,0.0672,0.826326,1.759869,2.506831,0.067501,1.768954,-0.468104,-0.025747,0.128554,0.021886,0.991127,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.253699,0.056665,0.965622,3.070201,0.033146,0,0,slow
6943,1,Abbey,80,HeadPlace,HeadTarget2,223.3335,193.4005,223.3335,29.93301,28.43259,0.8,0.8,2.5,0.056936,1.735327,-0.324742,0.125186,0.124322,0.038854,0.983546,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.254281,-0.236592,0.937745,3.066945,4.421141,0,0,fast
